HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Waalwijk,Sparta Rotterdam,0,1,A,0,1,A,8,18,2,4,15,13,2,4,2,1,0,0
FC Emmen,Willem II,4,2,H,1,0,H,14,12,7,4,13,13,3,6,1,1,0,0
Feyenoord,For Sittard,2,1,H,0,0,D,22,8,6,4,9,10,9,2,0,0,0,0
Heerenveen,Den Haag,2,2,D,1,2,A,38,4,9,1,11,11,15,4,2,3,0,0
Groningen,VVV Venlo,0,1,A,0,0,D,12,9,3,1,11,11,5,4,2,0,0,0
Utrecht,Twente,2,1,H,0,0,D,13,13,4,2,12,8,7,2,2,2,0,0
AZ Alkmaar,Zwolle,2,0,H,0,0,D,17,9,9,1,11,19,7,2,0,2,0,0
Vitesse,PSV Eindhoven,1,2,A,0,0,D,15,10,4,3,14,13,8,1,1,0,0,0
Heracles,Ajax,1,0,H,0,0,D,12,26,6,5,12,8,4,10,2,2,0,0
Willem II,Groningen,3,1,H,2,0,H,9,16,4,3,10,9,5,5,0,4,0,0
Den Haag,Heracles,0,0,D,0,0,D,9,12,4,3,15,20,4,4,3,2,1,0
VVV Venlo,For Sittard,0,0,D,0,0,D,13,7,3,2,16,11,2,4,2,3,0,0
Zwolle,Vitesse,4,3,H,1,2,A,15,15,7,7,17,13,7,6,0,2,0,0
Twente,Heerenveen,2,3,A,0,1,A,14,20,8,11,8,9,8,8,0,1,0,0
Waalwijk,Utrecht,2,1,H,0,1,A,14,12,5,2,9,9,3,2,3,0,0,0
PSV Eindhoven,Feyenoord,1,1,D,0,1,A,12,13,2,6,11,8,3,8,1,2,0,0
Sparta Rotterdam,FC Emmen,5,1,H,3,0,H,12,12,7,3,8,9,2,9,0,2,0,0
Ajax,AZ Alkmaar,0,2,A,0,1,A,17,11,4,5,4,10,9,1,0,2,0,0
For Sittard,Zwolle,1,1,D,0,0,D,9,13,2,5,11,17,4,4,2,2,0,0
AZ Alkmaar,Den Haag,4,0,H,2,0,H,16,6,8,1,9,9,6,2,1,3,0,0
FC Emmen,VVV Venlo,3,0,H,0,0,D,17,8,7,0,10,13,5,4,0,1,0,0
Vitesse,Twente,1,0,H,0,0,D,9,8,2,2,16,13,4,2,3,3,0,0
Heerenveen,Ajax,1,3,A,0,0,D,8,14,5,7,9,5,3,9,1,1,0,0
Utrecht,Sparta Rotterdam,5,1,H,1,0,H,15,7,6,1,5,10,7,1,0,0,0,0
Feyenoord,Willem II,2,0,H,2,0,H,12,3,3,0,15,12,6,3,4,1,0,0
Heracles,Waalwijk,4,2,H,2,2,D,23,11,10,4,11,11,7,4,2,3,0,0
Groningen,PSV Eindhoven,0,1,A,0,1,A,13,7,4,2,5,11,11,6,1,0,0,0
